userID,exp_group,in_app_purchases,time_in_app
322,0,16.09,25.4762219092424
323,0,3.31,12.1642495058388
324,0,13.3,20.1096553140919
325,0,7.39,19.0482051120402
326,0,13.42,26.4653474301217
327,0,9.7,20.9442465752832
328,0,13.16,20.5096956745261
329,0,16.68,23.490679044293
330,0,10.04,15.8649272190478
331,0,15.09,19.0205057196681
332,0,4.06,25.8879220690388
333,0,6.39,23.4173681048993
334,0,17.6,13.6225164662374
335,0,11.89,23.1897818370544
336,0,0,13.1120518769814
337,0,3.18,17.0084459814017
338,0,9,26.054601919285
339,0,14.33,8.74477412277074
340,0,9.49,11.1049290455959
341,0,13.12,26.5068633641321
342,0,14.8,15.9260360797367
343,0,18.36,26.2185350928946
344,0,10.28,19.1587489962195
345,0,9.74,22.1388783918146
346,0,1.23,24.0663944481462
347,0,10.5,16.7439406531998
348,0,7.14,18.477045384267
349,0,5.13,17.9245141517718
350,0,9.1,34.0804213801119
351,0,15.07,20.6307353454879
352,0,0.04,22.3640021155554
353,0,7.86,18.2962322952953
354,0,10.58,18.791046786727
355,0,5.53,26.8937733442866
356,0,11.67,18.3055816523131
357,0,12.06,20.1006815138038
358,0,9.83,21.8848108207053
359,0,0,17.8413812748106
360,0,22.86,29.7953207808852
361,0,8.97,12.8577019388941
362,0,13.26,30.0564648992281
363,0,11.37,18.2420405556041
364,0,15.12,26.7855982342475
365,0,14.09,10.0041129449626
366,0,8.95,24.7804031071423
367,0,11.89,24.3821563248843
368,0,5.27,13.6439151421996
369,0,14.28,16.1583806075519
370,0,7.69,20.9676242273511
371,0,22.08,25.7191771439851
372,0,1.74,16.1700034798566
373,0,7.68,18.8793700047335
374,0,14.13,27.8567346748867
375,0,12.55,14.3632637957425
376,0,7.05,24.7389699035843
377,0,5.02,22.2438409461745
378,0,10.72,14.4709273572184
379,0,9.93,16.6606607891311
380,0,1.05,23.916387551511
381,0,10.17,21.2447971635606
382,0,10.95,27.1254913873374
383,0,10.87,16.9910801895421
384,0,4.72,11.4275615181026
385,0,12.38,25.2391346323913
386,0,16.89,16.9568919078294
387,0,12.28,20.6017026341128
388,0,4.32,28.595209069259
389,0,7.82,18.747929738444
390,0,11.73,27.7477766369849
391,0,6.76,14.5143017503378
392,0,0,24.6275561805812
393,0,14.42,21.233996059355
394,0,5.85,16.3161423032428
395,0,7.13,13.5999553055517
396,0,17.52,20.3832183179725
397,0,6.13,21.2758238122704
398,0,14.23,21.3872340851734
399,0,3.7,22.6842801111577
400,0,8.23,17.6975721701164
401,0,9.63,17.4419813890521
402,0,4.16,21.1846893956382
403,0,6.83,17.2920541418915
404,0,9.86,26.0961382352154
405,0,13.35,20.8706793755307
406,0,1.75,16.9236584195176
407,0,8.25,10.9655351795734
408,0,13.78,16.7815944705198
409,0,7.31,30.2300942606641
410,0,11.14,17.1961878943447
411,0,12.46,15.8200034707357
412,0,11.34,23.2647375138892
413,0,13.27,22.2064656242147
414,0,9.39,23.7581452829564
415,0,7.93,18.6101245742233
416,0,0,25.6132710812984
417,0,9.54,14.13695569901
418,0,12.15,19.7556161601317
419,0,12.68,16.4792983139102
420,0,7.22,23.4037931900859
421,0,18.9,20.6500338070107
422,0,11.43,25.5485404088507
423,0,10.63,30.2925043449067
424,0,16.36,20.7032776586249
425,0,6.41,17.3269167390081
426,0,7.75,15.8824163674065
427,0,21.99,18.6848300888468
428,0,10.06,19.6519908181981
429,0,18.17,29.9590095736029
430,0,2.81,14.3544522863112
431,0,9.05,14.5339128173756
432,0,11.89,17.9601665484111
433,0,11.5,22.9377973174916
434,0,4.97,24.105559298687
435,0,10.1,15.4603265037908
436,0,4.61,20.6351930317479
437,0,13.56,19.7855351105121
438,0,15.42,25.9760323521288
439,0,0,25.4459611825103
440,0,16.18,18.4385965278274
441,0,3.79,20.2299688333096
442,0,12.27,23.2636130670077
443,0,13.3,11.7325368170152
444,0,9,18.4486451725998
445,0,6.77,22.8743644200124
446,0,10.83,17.3838392280994
447,0,12.19,19.7004089932591
448,0,14.42,19.8949623228315
449,0,0,16.3817339284184
450,0,1.82,15.027600819108
451,0,17.15,19.0006638250094
452,0,15.23,18.2648608859646
453,0,12.18,24.1704753283073
454,0,13.58,27.6494110624746
455,0,14.59,19.9403881031668
456,0,0,21.9933599624577
457,0,15.55,19.6479234304714
458,0,7.58,23.0067992194057
459,0,11.15,21.092477311394
460,0,8.52,21.182977509301
461,0,14.36,25.56457563808
462,0,8.26,15.0628942530227
463,0,12.59,27.2393200656275
464,0,8.05,21.7455620608991
465,0,4.54,20.904110053561
466,0,16.05,17.1987907443471
467,0,13.7,19.1806120420874
468,0,18.62,21.8684240221522
469,0,10.33,9.68142871300789
470,0,15.63,16.9923902558095
471,0,19.88,22.9299580615291
472,0,8.59,18.5275910682411
473,0,3.39,15.9973622725787
474,0,8.8,16.8215273443251
475,0,8.93,21.1787451620702
476,0,10.76,11.8258380757625
477,0,18.56,24.356146202911
478,0,8.37,9.15532662782026
479,0,11.87,17.4833023884222
480,0,8.86,16.0640876051326
481,0,10.1,13.7569989522579
482,0,11.57,14.6104632994352
483,0,16.64,21.250386768028
484,0,10.61,19.4011298439206
485,0,13.56,18.4957368377357
486,0,13.89,8.39618112209072
487,0,14.57,13.3783964425211
488,0,7.13,19.3434644376865
489,0,18.13,15.6098242349347
490,0,8.1,16.016155348445
491,0,9.47,25.2477035649885
492,0,17.02,20.8779417425867
493,0,16.47,14.7807768918062
494,0,4.55,17.6565199249889
495,0,5.63,18.5754825922457
496,0,3.21,16.5985240938245
497,0,10.91,15.1797319475272
498,0,10.82,19.740979589998
499,0,11.82,23.7059735975988
500,0,12.76,21.1342600178365
501,0,6.99,18.9992649364212
502,0,5.03,21.9391012238441
503,0,15.13,23.9695918352575
504,0,13.76,19.2974302087582
505,0,2.45,22.2790259947294
506,0,9.52,14.2721354645702
507,0,5.52,18.7517465591556
508,0,0,17.8985086225298
509,0,10.75,20.9783225178002
510,0,9.6,21.7865975692149
511,0,9.51,19.3819101050133
512,0,11.08,16.168928886051
513,0,14.41,15.3514289160764
514,0,11.03,21.3926030530104
515,0,6.92,26.7841842613771
516,0,6.33,16.0643220253515
517,0,9.34,18.076006638514
518,0,11.55,21.6534028012597
519,0,4.8,17.2268977496859
520,0,9.08,20.6078615741023
521,0,14.84,19.7620194151082
522,0,9.46,16.1187420471666
523,0,6.51,24.1572062556916
524,0,8.62,24.2315391861149
525,0,15.57,25.120697533286
526,0,12.75,26.3399829309119
527,0,16.18,17.4681910603871
528,0,10.7,17.6775905174585
529,0,12.05,21.3060900024587
530,0,7.21,23.1504048827581
531,0,13.03,18.3018692188755
532,0,7.47,17.8832759579976
533,0,2.9,16.9086423622267
534,0,10.64,27.4110094536337
535,0,19.73,7.45916823979262
536,0,14,19.1621098310806
537,0,15.83,20.1910643852677
538,0,11.79,14.7019519850322
539,0,6.96,21.9271294741032
540,0,8.99,10.1645615809495
541,0,8.63,24.7748443055596
542,0,7.66,11.683197075647
543,0,13.52,8.98632559951487
544,0,4.01,16.1821808710399
545,0,14.33,20.8104019695616
546,0,14.32,16.7421641761792
547,0,4.01,17.2035650236119
548,0,13.2,21.6660248752889
549,0,22.15,14.7054953925577
550,0,7.21,19.5707522711976
551,0,14.22,22.489664964647
552,0,6.09,28.169948283543
553,0,15.55,22.397259406201
554,0,11.25,28.5738149608338
555,0,18.26,22.2658001676486
556,0,2.71,19.9837943658732
557,0,9.74,8.71732571875303
558,0,7.37,13.8767072403468
559,0,9.01,18.4051868813089
560,0,6.85,23.5613522792689
561,0,5.83,18.3874321341091
562,0,12.89,22.7182431062742
563,0,4.56,14.6809432408063
564,0,17.42,18.6293514132472
565,0,4.07,21.0850301623858
566,0,10.51,18.203071409172
567,0,12.66,20.5641584749158
568,0,12.93,16.6462598697337
569,0,8.49,21.8717261162975
570,0,10.4,19.5947255374437
571,0,14.81,19.7647532667344
572,0,2.72,10.2560645677693
573,0,6.09,16.6316570936063
574,0,11.6,12.5517795755088
575,0,7.78,11.9714097118985
576,0,16.85,17.5305844957738
577,0,13.37,19.196008161272
578,0,10.36,21.4180011290031
579,0,2.46,25.4563132515016
580,0,10.13,22.2220014846129
581,0,8.42,25.0603517037924
582,0,9.49,17.3684485618273
583,0,4.09,18.4607991340561
584,0,12.49,25.4258444221313
585,0,4.81,20.0060359196905
586,0,8.87,11.5987764215831
587,0,11.91,15.7672224045394
588,0,6.08,25.0379602991637
589,0,12.91,16.9463137116127
590,0,3.42,21.6672206638856
591,0,0,20.0711134784032
592,0,12.32,17.5182119632517
593,0,14.2,18.2460680379681
594,0,8.57,21.9586027392905
595,0,12.52,21.0478941444612
596,0,4.22,26.1733506994958
597,0,9.36,19.0009010778253
598,0,0.29,15.3839597898666
599,0,15.91,20.8295155078972
600,0,19.3,23.5266727662209
601,0,15.37,31.409834778635
602,0,9.86,17.6815849344813
603,0,9.83,18.3682321404587
604,0,2.42,24.4124660519898
605,0,13.95,26.4064306325223
606,0,8.95,16.7065907169751
607,0,6.72,23.3228522747221
608,0,2.94,17.1742124297883
609,0,8.5,15.1891086487888
610,0,5.75,23.1168045095013
611,0,8.01,20.5324888610054
612,0,3.91,21.9466543907111
613,0,18.44,17.0974825163902
614,0,9.92,28.9748897796338
615,0,15.37,23.3264400452385
616,0,0,18.1279878717398
617,0,7.73,23.5137446550523
618,0,6.62,13.9274280805316
619,0,3.89,19.3112493652539
620,0,17.73,27.0167894934026
621,0,2.92,19.0558034419783
622,0,11.59,24.5524518599778
623,0,14.23,18.8903899990504
624,0,10.89,8.50986799846888
625,0,5.62,15.5989372721695
626,0,14.71,21.1136784451749
627,0,10.85,27.23276355467
628,0,4.68,17.0329893749958
629,0,3.06,21.3798950569128
630,0,20.43,15.1759035526022
631,0,6.61,14.917718793331
632,0,0.72,16.1134167829159
633,0,12.67,26.8453103366679
634,0,11.55,24.7015504495545
635,0,3.23,22.9683257865885
636,0,0.29,25.5773127671824
637,0,9.42,17.8778750163325
638,0,15.7,23.7978846844656
639,0,13.18,21.0481463893577
640,0,7.54,14.7544953759359
641,0,5.83,15.8446888885913
642,0,11.36,20.2502646595957
643,0,10.79,21.0281503074827
644,0,13.15,18.3932079066951
645,0,8.02,15.0175437810673
646,0,14.5,9.54554029755422
647,0,5.85,22.1261773972055
648,0,8.35,18.5236414543145
649,0,13.7,22.7458044159064
650,0,14.95,12.2705409337492
651,0,0.31,13.7333203234378
652,0,10.54,19.4433406266402
653,0,13.04,12.9359323218415
654,0,2.75,10.0852307463964
655,0,12.4,23.9179770391678
656,0,5.86,24.5043466987477
657,0,15.1,14.8501817899775
658,0,12.69,18.639713657167
659,0,13.85,14.3301354741437
660,0,10.6,21.5821345837649
661,0,14.32,19.85160849499
662,0,16.9,15.6526977452032
663,0,19.83,16.1289122805191
664,0,9.86,14.689594032859
665,0,0,22.1818713109627
666,0,10.16,22.8550442390705
667,0,11.03,21.8823744720794
668,0,9.22,15.7855515129201
669,0,12.84,11.0691518588236
670,0,15.05,22.6543783157724
671,0,7.41,19.1147052630284
672,0,8.53,19.8030382501425
673,0,11.99,25.1606399243669
674,0,7.25,15.532420827992
675,0,10.46,25.7200766284251
676,0,0.19,17.9340425239354
677,0,4.4,16.4340608912199
678,0,3.36,18.9712692809122
679,0,5.73,21.9500986442142
680,0,6.53,18.9639217737214
681,0,11.91,15.4974638972607
682,0,14.91,18.5918786060461
683,0,6.36,7.2903444943101
684,0,5.02,17.4574415906378
685,0,4.79,22.2798310876951
686,0,7.93,19.1537011273396
687,0,8.8,23.4416386113061
688,0,12.42,22.4299121698723
689,0,8.39,23.2282337317779
690,0,0,23.2802247251274
691,0,9.54,11.3070961931287
692,0,15.94,20.0207984000922
693,0,15.96,28.1503366730341
694,0,6.06,17.5975738647779
695,0,2.26,22.2640122121028
696,0,22.29,20.7169686548997
697,0,9.19,22.7850611259401
698,0,9.51,18.6398494141474
699,0,12.1,16.75850351742
700,0,1.93,20.3598042218282
701,0,6.36,21.0390741535171
702,0,2.3,19.0733385515807
703,0,6.53,20.1572033251322
704,0,10.59,22.0567596684539
705,0,3.18,16.1190805476877
706,0,12.95,25.6983882859903
707,0,11.45,31.0038013537329
708,0,5.48,27.3860266436742
709,0,11.13,17.7279107464622
710,0,13.74,10.8855636548378
711,0,15.31,20.270989785548
712,0,8.94,24.4013661030204
713,0,9.53,23.8905334896783
714,0,9.57,13.8512661264413
715,0,17.21,14.4342574462829
716,0,15.63,20.6687231743882
717,0,14.17,23.1304067268843
718,0,8.56,24.3646583192773
719,0,11.87,24.0819598946948
720,0,12.02,15.1601225401676
721,0,4.79,13.4369747190001
722,0,1.36,9.93740111020358
723,0,13.21,22.5246634886391
724,0,2.35,24.1405578288471
725,0,10.01,21.6792534441252
726,0,11.25,14.7043777699434
727,0,12.82,27.8385837497467
728,0,10.95,18.149266878183
729,0,6.34,28.8951918074785
730,0,14.93,22.7570100254029
731,0,18.69,25.9515532254276
732,0,14.41,21.653011131472
733,0,0.28,19.6767388595006
734,0,17,14.9372596581339
735,0,9.72,17.2074290490432
736,0,12.62,19.7644608186179
737,0,13.11,21.4103703399252
738,0,9.52,19.8339039383445
739,0,9.62,19.1101400545329
740,0,15.1,20.9174275847103
741,0,13.56,17.3781397870124
742,0,14.95,17.3203127183025
743,0,21.91,12.7214764917199
744,0,13.32,24.23135735134
745,0,11.04,20.2346618400076
746,0,0,19.5818788328633
747,0,23.46,16.2954069261254
748,0,7.59,18.761130680488
749,0,21.87,14.5660857214935
750,0,11.87,14.7535132382363
751,0,17.69,10.405241141467
752,0,9.45,24.9084938632422
753,0,12.56,20.6298204107265
754,0,11.07,14.4161181222278
755,0,9.07,25.8189330187295
756,0,9.4,23.1229584168456
757,0,15.06,23.7119113729233
758,0,8.99,18.8711471652859
759,0,0,17.8856399670717
760,0,9.02,19.5097354899675
761,0,12.7,22.0234532811879
762,0,13.08,23.9995730332056
763,0,13.08,27.9473457497846
764,0,1.54,17.4546479793136
765,0,11.84,14.9221762592426
766,0,14.84,20.5042933280521
767,0,16.38,35.1105209264519
768,0,8.88,17.8569207745815
769,0,8.39,25.7284060889238
770,0,17.44,18.7845089520745
771,0,1.66,17.6072838111806
772,0,7.82,16.4479143889622
773,0,12.29,18.943776861412
774,0,1.91,28.2089223543772
775,0,11.4,21.5092336028172
776,0,19.39,22.4366456160764
777,0,9.98,24.1936789621613
778,0,8.61,30.35870756443
779,0,12.37,23.8780942103977
780,0,8.6,12.8644432352403
781,0,14.07,14.8324433226693
782,0,14.52,12.0527244320409
783,0,10.01,5.75726615053107
784,0,4.12,26.453669638963
785,0,3.41,17.531380628588
786,0,7.04,21.9748533885301
787,0,13.99,25.9080892657196
788,0,0.21,17.4408365270977
789,0,0.57,19.3251617566889
790,0,6.73,21.7512808976223
791,0,11.97,21.1293961090881
792,0,5.43,16.1284237520595
793,0,14.43,23.654078050033
794,0,11.67,22.7281776412123
795,0,9.15,18.5577535203925
796,0,14.09,13.888095445705
797,0,11.94,23.1666679778429
798,0,7.77,27.137598279575
799,0,11.16,26.9025874669468
800,0,13.24,24.3631728339767
801,1,13.78,19.5843246567386
802,1,8.71,19.3432654025473
803,1,16.28,19.0615762170705
804,1,17.76,19.9415106550625
805,1,13.38,25.5459281062669
806,1,12.72,23.2819837676783
807,1,11.62,12.718197068476
808,1,22.81,12.6970618509277
809,1,13.38,21.8858295313282
810,1,11.21,22.7496937364052
811,1,0,10.4626282898235
812,1,4.17,17.9177638709395
813,1,11.61,22.1378057584834
814,1,13.03,29.3089295758824
815,1,13.38,11.9356563583886
816,1,16.11,15.7227786100901
817,1,11.03,16.5984657639089
818,1,18.07,22.8769803932443
819,1,7.39,23.6541961070713
820,1,5.96,20.396553843498
821,1,5.86,13.9383565602501
822,1,15.71,18.8472379156784
823,1,11.59,19.1975700667206
824,1,15.95,20.9870935779149
825,1,10.66,30.1144259056584
826,1,9.04,18.61614734781
827,1,10.16,22.3813220256935
828,1,2.74,18.4730082918654
829,1,6.15,15.7988607547804
830,1,4.79,25.179739489343
831,1,17.27,16.7468566017363
832,1,9.01,35.676045948111
833,1,15.95,22.4628146891361
834,1,19.58,22.3012678803934
835,1,11.04,21.6672739449457
836,1,13.42,31.2182277002003
837,1,3.24,25.319635552018
838,1,7.91,20.7450467812602
839,1,12.28,16.1690509669458
840,1,13.5,16.8063611964128
841,1,8.2,18.0750534733135
842,1,25.42,28.0747421548915
843,1,9.71,21.0550921211455
844,1,12.32,18.2140068866009
845,1,15.25,25.9602973894014
846,1,11.87,28.7259000951109
847,1,8.78,18.5273425796434
848,1,17.23,19.7753372797881
849,1,20.08,23.7264209336189
850,1,11.85,21.9757778173202
851,1,14.81,24.0318323574239
852,1,11.51,30.5709926288572
853,1,17.08,21.6980672293952
854,1,6.22,20.5964886623288
855,1,23.6,24.4270723044723
856,1,8.98,21.7532773513002
857,1,4.71,25.1388253076639
858,1,10.25,20.8801442428987
859,1,12.73,24.2176135720055
860,1,20.12,14.1812964621605
861,1,16.56,22.069518291517
862,1,12.71,19.4189200635816
863,1,5.05,16.0472871224124
864,1,7.67,19.9346539608149
865,1,11.18,23.8599747271145
866,1,24.77,22.4617148201023
867,1,2.7,25.4674188126056
868,1,17.66,26.7044962157677
869,1,9.36,26.1423201486393
870,1,20.33,20.3775541176233
871,1,6.3,15.3592190097147
872,1,12.72,20.5983251504382
873,1,6.5,27.8482771825541
874,1,16.52,21.3926181754596
875,1,19.42,13.8135417447744
876,1,21.75,24.4569161143489
877,1,15.99,23.4090965534669
878,1,21.22,19.9969832240391
879,1,18.23,22.86680751428
880,1,11.34,28.8469383477267
